copilot_e0_5r_12c_trail1_1641593136, 5658, 2113.5791, 1991, 4881
copilot_e0_5r_12c_trail2_1641593224, 5379, 2222.2346, 2124, 5083
copilot_e0_5r_12c_trail3_1641593312, 5242, 2083.4033, 1993, 4722
copilot_e0_5r_12c_trail4_1641593399, 5353, 2234.2399, 2102, 5341
copilot_e0_5r_12c_trail5_1641593486, 5635, 2126.8889, 2005, 4920
copilot_e0_5r_11c_trail1_1641593573, 5326, 1869.2258, 1758, 4536
copilot_e0_5r_11c_trail2_1641593660, 5347, 2046.8590, 1970, 4333
copilot_e0_5r_11c_trail3_1641593748, 5420, 2022.4226, 1949, 4299
copilot_e0_5r_11c_trail4_1641593835, 5325, 2059.1063, 1940, 4915
copilot_e0_5r_11c_trail5_1641593922, 5493, 1993.8622, 1894, 4566
copilot_e0_5r_10c_trail1_1641594009, 5498, 1816.1756, 1705, 4447
copilot_e0_5r_10c_trail2_1641594096, 5537, 1796.6771, 1696, 4190
copilot_e0_5r_10c_trail2_1641594096, 5537, 1796.6771, 1696, 4190
copilot_e0_5r_10c_trail2_1641594096, 5537, 1796.6771, 1696, 4190
copilot_e0_5r_10c_trail2_1641594096, 5537, 1796.6771, 1696, 4190
copilot_e0_5r_9c_trail1_1641594856, 5133, 1740.7574, 1636, 4168
copilot_e0_5r_9c_trail1_1641595496, 5372, 1666.7606, 1588, 4062
copilot_e0_5r_9c_trail3_1641595670, 5604, 1596.6190, 1429, 4387
copilot_e0_5r_9c_trail4_1641595757, 5441, 1649.6993, 1577, 3687
copilot_e0_5r_9c_trail5_1641595844, 5519, 1620.1399, 1514, 3962
copilot_e0_5r_8c_trail1_1641595931, 5832, 1367.2240, 1273, 3393
copilot_e0_5r_8c_trail2_1641596018, 5691, 1397.8298, 1302, 3638
copilot_e0_5r_8c_trail3_1641596105, 5709, 1398.4649, 1310, 3502
copilot_e0_5r_8c_trail3_1641596105, 5709, 1398.4649, 1310, 3502
copilot_e0_5r_8c_trail3_1641596105, 5709, 1398.4649, 1310, 3502
copilot_e0_5r_7c_trail1_1641596977, 5244, 1321.4060, 1245, 3638
copilot_e0_5r_7c_trail2_1641597064, 5099, 1370.0550, 1258, 4234
copilot_e0_5r_7c_trail3_1641597151, 5306, 1311.0874, 1240, 3482
copilot_e0_5r_7c_trail4_1641597238, 5330, 1306.7884, 1204, 4138
copilot_e0_5r_7c_trail5_1641597325, 5511, 1259.2822, 1183, 3584
copilot_e0_5r_6c_trail1_1641597411, 4920, 1214.7100, 1086, 3901
copilot_e0_5r_6c_trail2_1641597498, 5056, 1180.2519, 1079, 3893
copilot_e0_5r_6c_trail2_1641597498, 5056, 1180.2519, 1079, 3893
copilot_e0_5r_6c_trail2_1641597498, 5056, 1180.2519, 1079, 3893
copilot_e0_5r_6c_trail3_1641597585, 5211, 1144.2298, 1082, 3221
copilot_e0_5r_5c_trail1_1641597763, 5318, 933.9685, 847, 3090
copilot_e0_5r_5c_trail2_1641597850, 4871, 1019.0631, 876, 4334
copilot_e0_5r_5c_trail2_1641597850, 4871, 1019.0631, 876, 4334
copilot_e0_5r_5c_trail3_1641597937, 4834, 1027.7799, 963, 3070
copilot_e0_5r_5c_trail4_1641598023, 5220, 951.1633, 876, 3466
copilot_e0_5r_4c_trail1_1641598666, 4590, 864.8331, 780, 3459
copilot_e0_5r_4c_trail1_1641598666, 4590, 864.8331, 780, 3459
copilot_e0_5r_4c_trail1_1641598666, 4590, 864.8331, 780, 3459
copilot_e0_5r_4c_trail1_1641598666, 4590, 864.8331, 780, 3459
copilot_e0_5r_4c_trail2_1641598752, 4817, 822.5828, 736, 2988
copilot_e0_5r_3c_trail1_1641598923, 3696, 747.7968, 657, 3670
copilot_e0_5r_3c_trail2_1641599010, 3638, 666.8921, 604, 2087
copilot_e0_5r_3c_trail3_1641599096, 4587, 648.1036, 577, 2088
copilot_e0_5r_3c_trail4_1641599183, 4260, 696.8818, 601, 3137
copilot_e0_5r_3c_trail5_1641599270, 4407, 675.6538, 594, 2705
copilot_e0_5r_2c_trail1_1641599395, 3950, 500.1480, 420, 2038
copilot_e0_5r_2c_trail2_1641599482, 2408, 622.7917, 527, 2226
copilot_e0_5r_2c_trail3_1641599568, 3722, 531.1479, 472, 1926
copilot_e0_5r_2c_trail4_1641599655, 3900, 506.7100, 440, 1822
copilot_e0_5r_2c_trail5_1641599741, 3797, 515.1934, 446, 2153
copilot_e0_5r_1c_trail1_1641599828, 2745, 358.3178, 277, 1296
copilot_e0_5r_1c_trail2_1641599915, 2842, 342.2732, 281, 916
copilot_e0_5r_1c_trail3_1641600001, 2713, 362.4431, 295, 1517
copilot_e0_5r_1c_trail4_1641600088, 2943, 332.8547, 266, 1040
copilot_e0_5r_1c_trail5_1641600175, 2999, 327.0420, 269, 896
