raft_follower_exp0_t1_c5_s3_trail1, 2704.049416706998, 1.8116956886415856, 1.150634765625, 10.79296875
raft_follower_exp0_t1_c5_s3_trail2, 2493.4770312547, 1.947555754086301, 1.252197265625, 11.03125
raft_follower_exp0_t1_c5_s3_trail3, 2675.718630417252, 1.8199657736235306, 1.1484375, 10.651123046875
raft_follower_exp0_t1_c10_s3_trail1, 3858.4321031709724, 2.5414481758488394, 1.4970703125, 11.755859375
raft_follower_exp0_t1_c10_s3_trail2, 3861.901815204549, 2.543628179746323, 1.4345703125, 11.99658203125
raft_follower_exp0_t1_c10_s3_trail3, 3797.438743493491, 2.582962476359688, 1.5126953125, 11.99951171875
raft_follower_exp0_t1_c20_s3_trail1, 4656.40902526741, 4.228013665032897, 2.29833984375, 13.3828125
raft_follower_exp0_t1_c20_s3_trail2, 4563.431123910411, 4.343230897467939, 2.418701171875, 13.486572265625
raft_follower_exp0_t1_c20_s3_trail3, 4544.500864307751, 4.338160833956667, 2.427001953125, 13.45751953125
raft_follower_exp0_t1_c40_s3_trail1, 5237.606862419175, 7.601789228703093, 5.136962890625, 16.123046875
raft_follower_exp0_t1_c40_s3_trail2, 5353.56269633726, 7.416832898599717, 4.91357421875, 15.572998046875
raft_follower_exp0_t1_c40_s3_trail3, 5483.532714722354, 7.282721016786114, 4.609619140625, 15.864501953125
raft_follower_exp0_t1_c60_s3_trail1, 5954.205487415967, 10.06830086787347, 11.510009765625, 17.53515625
raft_follower_exp0_t1_c60_s3_trail2, 5893.452848430087, 10.218550254109017, 11.541259765625, 18.303466796875
raft_follower_exp0_t1_c60_s3_trail3, 6159.3922892227765, 9.677857602486228, 11.1474609375, 16.58544921875
raft_follower_exp0_t1_c80_s3_trail1, 7186.565465536744, 11.120809592056899, 11.241455078125, 16.987548828125
raft_follower_exp0_t1_c80_s3_trail2, 6985.928712770718, 11.384922059238066, 11.508056640625, 17.310302734375
raft_follower_exp0_t1_c80_s3_trail3, 7026.392628001533, 11.426252440929794, 11.506103515625, 17.619873046875
raft_follower_exp0_t1_c100_s3_trail1, 9415.726596452721, 10.599493511129047, 10.460693359375, 19.705078125
raft_follower_exp0_t1_c100_s3_trail2, 8807.083223128015, 11.672593625638976, 10.62841796875, 24.127685546875
raft_follower_exp0_t1_c100_s3_trail3, 9290.694151514941, 10.70301299970111, 10.68701171875, 19.695556640625
raft_follower_exp0_t1_c120_s3_trail1, 10264.847414600219, 11.674906607510604, 11.552490234375, 19.82177734375
raft_follower_exp0_t1_c120_s3_trail2, 10230.217253172415, 11.66245167842047, 11.512939453125, 19.401123046875
raft_follower_exp0_t1_c120_s3_trail3, 10197.256876368037, 11.729710722385835, 11.60302734375, 20.17529296875
raft_follower_exp0_t1_c140_s3_trail1, 11190.78614586111, 12.465892449983485, 12.15283203125, 20.720947265625
raft_follower_exp0_t1_c140_s3_trail2, 11249.7500862908, 12.433328548584658, 12.1689453125, 20.266357421875
raft_follower_exp0_t1_c140_s3_trail3, 11053.982585050699, 12.54085560765216, 12.310546875, 19.82421875
raft_follower_exp0_t1_c160_s3_trail1, 12091.098799306277, 13.223381848384898, 12.9033203125, 20.88818359375
raft_follower_exp0_t1_c160_s3_trail2, 11905.704380698615, 13.326668318840836, 13.010986328125, 20.961669921875
raft_follower_exp0_t1_c160_s3_trail3, 11245.297050011332, 14.092086846107343, 13.791259765625, 22.31005859375
raft_follower_exp0_t1_c180_s3_trail1, 12322.193014551392, 14.556195688502852, 14.2724609375, 23.315185546875
raft_follower_exp0_t1_c180_s3_trail2, 12435.217879718128, 14.410638698974912, 14.126953125, 22.296142578125
raft_follower_exp0_t1_c180_s3_trail3, 11996.363246858917, 14.883390244288988, 14.589599609375, 23.35888671875
raft_follower_exp0_t1_c200_s3_trail1, 12467.67159515688, 15.888364576796047, 15.55712890625, 24.54345703125
raft_follower_exp0_t1_c200_s3_trail2, 12358.435656656184, 16.09684604429494, 15.831298828125, 24.202880859375
raft_follower_exp0_t1_c200_s3_trail3, 11999.28547334423, 16.59871168608636, 16.3154296875, 26.17041015625
raft_follower_exp0_t1_c225_s3_trail1, 13210.409791063174, 16.943856925374284, 16.56884765625, 27.771240234375
raft_follower_exp0_t1_c225_s3_trail2, 12825.321079907568, 17.53383128523628, 17.31103515625, 26.296630859375
raft_follower_exp0_t1_c225_s3_trail3, 12637.85138600003, 17.80178742489458, 17.37939453125, 26.561279296875
raft_follower_exp0_t1_c250_s3_trail1, 14110.667202132112, 17.594013439179996, 17.2626953125, 26.2578125
raft_follower_exp0_t1_c250_s3_trail2, 13405.950352560658, 18.56405629881257, 18.2158203125, 27.130126953125
raft_follower_exp0_t1_c250_s3_trail3, 13081.52168158477, 19.082036379212113, 18.605712890625, 31.120849609375
raft_follower_exp0_t1_c275_s3_trail1, 13914.186698120116, 19.82679988044103, 19.36181640625, 30.113525390625
raft_follower_exp0_t1_c275_s3_trail2, 13580.738882000862, 20.18584649431781, 19.69091796875, 30.3876953125
raft_follower_exp0_t1_c275_s3_trail3, 13660.932037441928, 20.083723956066365, 19.567138671875, 30.487060546875
raft_follower_exp0_t1_c300_s3_trail1, 13502.362789000024, 22.07160088545255, 20.951171875, 44.200927734375
raft_follower_exp0_t1_c300_s3_trail2, 13468.870260901387, 22.158881270217606, 21.86279296875, 31.62353515625
raft_follower_exp0_t1_c300_s3_trail3, 14134.391919671705, 20.97641934727757, 20.601806640625, 30.46533203125
raft_follower_exp0_t1_c350_s3_trail1, 13642.299813746333, 25.642300833231225, 24.824951171875, 46.2041015625
