raft_follower_exp0_t1_c20_s3_trail1,1557.234197,12.69983068,12.33642578,22.64453125
raft_follower_exp0_t1_c20_s3_trail1,1475.767478,13.57280269,13.16577148,23.54614258
raft_follower_exp0_t1_c20_s3_trail2,1509.346421,13.22896129,12.80761719,23.02807617
raft_follower_exp0_t1_c40_s3_trail1,2816.983019,14.13430239,13.70581055,24.30004883
raft_follower_exp0_t1_c40_s3_trail1,2796.767032,14.18725245,13.73876953,23.3581543
raft_follower_exp0_t1_c40_s3_trail2,2792.513682,14.24514384,13.72631836,24.20581055
raft_follower_exp0_t1_c60_s3_trail1,3850.483413,15.3355488,14.70581055,26.58935547
raft_follower_exp0_t1_c60_s3_trail1,3953.941602,15.08641287,14.44580078,26.50756836
raft_follower_exp0_t1_c60_s3_trail2,3808.496099,15.30150949,14.62231445,25.93261719
raft_follower_exp0_t1_c80_s3_trail1,4958.003047,16.12254929,15.50146484,27.1159668
raft_follower_exp0_t1_c80_s3_trail1,4566.082593,17.17782615,16.42773438,31.01928711
raft_follower_exp0_t1_c80_s3_trail2,4721.250539,16.91385747,16.234375,28.77856445
raft_follower_exp0_t1_c100_s3_trail1,6189.276117,16.09188415,15.49609375,26.55419922
raft_follower_exp0_t1_c100_s3_trail1,6111.676563,16.24305487,15.49829102,27.17333984
raft_follower_exp0_t1_c100_s3_trail2,5797.319058,16.95891234,16.28759766,28.90795898
raft_follower_exp0_t1_c120_s3_trail1,6986.27369,17.17416268,16.42260742,29.09106445
raft_follower_exp0_t1_c120_s3_trail1,6814.161091,17.54191666,16.64331055,30.9621582
raft_follower_exp0_t1_c120_s3_trail2,6867.832706,17.07232276,16.40332031,30.44360352
raft_follower_exp0_t1_c140_s3_trail1,7894.752083,17.7254152,17.13183594,28.41577148
raft_follower_exp0_t1_c140_s3_trail1,7808.001547,17.96030126,17.19897461,31.27783203
raft_follower_exp0_t1_c140_s3_trail2,7788.474198,17.99010894,17.23754883,30.52050781
raft_follower_exp0_t1_c160_s3_trail1,8670.345518,18.28494393,17.72094727,28.83764648
raft_follower_exp0_t1_c160_s3_trail1,8410.4141,18.87293,18.19238281,30.99707031
raft_follower_exp0_t1_c160_s3_trail2,8591.967822,18.5282369,17.75146484,29.88574219
raft_follower_exp0_t1_c180_s3_trail1,9168.624318,19.64805807,18.91088867,31.22143555
raft_follower_exp0_t1_c180_s3_trail1,9162.913118,19.52716362,18.96655273,30.41430664
raft_follower_exp0_t1_c180_s3_trail2,9233.394752,19.28475767,18.60791016,30.8894043
raft_follower_exp0_t1_c200_s3_trail1,9395.5456,21.12738981,20.34863281,33.61474609
raft_follower_exp0_t1_c200_s3_trail1,9628.838674,20.73451797,20.00830078,33.43164063
raft_follower_exp0_t1_c200_s3_trail2,9309.859405,21.45422588,20.77636719,33.4375
raft_follower_exp0_t1_c225_s3_trail1,9986.482292,22.24903905,21.69628906,33.33447266
raft_follower_exp0_t1_c225_s3_trail1,10361.57934,21.70712647,20.87744141,36.81030273
raft_follower_exp0_t1_c225_s3_trail2,10496.61824,21.46436124,20.63964844,35.52001953
raft_follower_exp0_t1_c250_s3_trail1,10439.78942,24.02395844,23.20263672,38.84838867
raft_follower_exp0_t1_c250_s3_trail1,10151.09046,25.53985342,22.99804688,55.77905273
raft_follower_exp0_t1_c250_s3_trail2,10299.98282,23.98279491,23.3034668,37.10253906
raft_follower_exp0_t1_c275_s3_trail1,10969.77607,24.91219825,24.29467773,37.03735352
raft_follower_exp0_t1_c275_s3_trail1,10655.03086,25.73394462,24.97290039,41.06005859
raft_follower_exp0_t1_c275_s3_trail2,11106.56549,24.74565231,24.14111328,37.44384766
raft_follower_exp0_t1_c300_s3_trail1,11188.36995,26.40740839,25.93457031,37.45117188
raft_follower_exp0_t1_c300_s3_trail1,10994.4943,27.00620967,26.2668457,41.20092773
raft_follower_exp0_t1_c300_s3_trail2,11201.08657,27.07151737,26.31152344,42.01586914
raft_follower_exp0_t1_c325_s3_trail1,10831.33886,29.77374932,28.91113281,44.98803711
raft_follower_exp0_t1_c325_s3_trail1,11240.79513,28.88690001,28.37670898,42.05224609
raft_follower_exp0_t1_c325_s3_trail2,11244.50263,28.90636822,28.27612305,42.6887207
raft_follower_exp0_t1_c350_s3_trail1,11385.16273,30.48932708,29.82543945,43.45581055
raft_follower_exp0_t1_c350_s3_trail1,11764.00458,29.48192324,28.70874023,44.46435547
raft_follower_exp0_t1_c350_s3_trail2,11671.24429,29.95545675,29.3190918,45.55981445
raft_follower_exp0_t1_c375_s3_trail1,12159.01676,30.55506924,29.87597656,45.11962891
raft_follower_exp0_t1_c375_s3_trail1,11627.22153,31.75607564,30.77856445,51.2265625
raft_follower_exp0_t1_c375_s3_trail2,11014.13308,33.54041728,32.76464844,49.68725586
raft_follower_exp0_t1_c400_s3_trail1,11362.25655,34.87661072,34.35498047,48.40869141
raft_follower_exp0_t1_c400_s3_trail1,11339.5685,35.46830431,34.70483398,52.3503418
raft_follower_exp0_t1_c400_s3_trail2,11556.86956,34.51219306,33.85327148,48.02172852
